           N_waters_with_contacts
2cht.00728                    9.0
2cht.00729                    7.0
2cht.00730                    8.0
2cht.00731                    8.0
2cht.00732                    8.0
2cht.00733                    8.0
2cht.00734                    7.0
2cht.00735                    8.0
2cht.00736                    8.0
2cht.00737                    8.0
2cht.00738                    8.0
2cht.00739                    8.0
2cht.00740                    9.0
2cht.00741                    9.0
2cht.00742                    9.0
2cht.00743                    8.0
2cht.00744                    8.0
2cht.00745                   10.0
2cht.00746                    7.0
2cht.00747                    8.0
2cht.00748                    8.0
2cht.00749                    8.0
2cht.00750                   10.0
2cht.00751                    9.0
2cht.00752                    7.0
2cht.00753                    7.0
2cht.00754                    8.0
2cht.00755                    9.0
2cht.00756                    8.0
2cht.00757                    7.0
2cht.00758                    7.0
2cht.00759                    8.0
2cht.00760                    7.0
2cht.00761                    8.0
2cht.00762                    8.0
2cht.00763                    7.0
2cht.00764                    7.0
2cht.00765                    6.0
2cht.00766                    8.0
2cht.00767                    7.0
2cht.00768                    8.0
2cht.00769                    8.0
2cht.00770                    8.0
2cht.00771                    7.0
2cht.00772                    9.0
2cht.00773                    7.0
2cht.00774                    7.0
2cht.00775                    8.0
2cht.00776                    8.0
2cht.00777                    7.0
2cht.00778                    9.0
2cht.00779                    8.0
2cht.00780                    8.0
2cht.00781                    7.0
2cht.00782                    8.0
2cht.00783                    6.0
2cht.00784                    9.0
2cht.00785                    7.0
2cht.00786                    9.0
2cht.00787                    7.0
2cht.00788                    7.0
2cht.00789                    6.0
2cht.00790                    6.0
2cht.00791                    7.0
2cht.00792                    8.0
2cht.00793                    6.0
2cht.00794                    6.0
2cht.00795                    7.0
2cht.00796                    6.0
2cht.00797                    6.0
2cht.00798                    8.0
2cht.00799                    7.0
2cht.00800                    7.0
2cht.00801                    6.0
2cht.00802                    8.0
2cht.00803                    8.0
2cht.00804                    9.0
2cht.00805                    7.0
2cht.00806                    8.0
2cht.00807                    8.0
2cht.00808                    6.0
2cht.00809                    5.0
2cht.00810                    6.0
2cht.00811                    8.0
2cht.00812                    6.0
2cht.00813                    6.0
2cht.00814                    6.0
2cht.00815                    6.0
2cht.00816                    7.0
2cht.00817                    6.0
2cht.00818                    8.0
2cht.00819                    8.0
2cht.00820                    5.0
2cht.00821                    6.0
2cht.00822                    7.0
2cht.00823                    6.0
2cht.00824                    6.0
2cht.00825                    5.0
2cht.00826                    8.0
2cht.00827                    6.0
2cht.00828                    6.0
2cht.00829                    8.0
2cht.00830                    6.0
2cht.00831                    5.0
2cht.00832                    5.0
2cht.00833                    4.0
2cht.00834                    5.0
2cht.00835                    5.0
2cht.00836                    5.0
2cht.00837                    5.0
2cht.00838                    6.0
2cht.00839                    5.0
2cht.00840                    5.0
2cht.00841                    5.0
2cht.00842                    6.0
2cht.00843                    3.0
2cht.00844                    5.0
2cht.00845                    6.0
2cht.00846                    6.0
2cht.00847                    6.0
2cht.00848                    5.0
2cht.00849                    5.0
2cht.00850                    5.0
2cht.00851                    6.0
2cht.00852                    5.0
2cht.00853                    5.0
2cht.00854                    6.0
2cht.00855                    6.0
2cht.00856                    6.0
2cht.00857                    6.0
2cht.00858                    7.0
2cht.00859                    5.0
2cht.00860                    7.0
2cht.00861                    7.0
2cht.00862                    7.0
2cht.00863                    6.0
2cht.00864                    6.0
2cht.00865                    6.0
2cht.00866                    5.0
2cht.00867                    8.0
2cht.00868                    7.0
2cht.00869                    6.0
2cht.00870                    6.0
2cht.00871                    6.0
2cht.00872                    6.0
2cht.00873                    6.0
2cht.00874                    7.0
2cht.00875                    6.0
2cht.00876                    6.0
2cht.00877                    7.0
2cht.00878                    7.0
2cht.00879                    5.0
2cht.00880                    6.0
2cht.00881                    6.0
2cht.00882                    6.0
2cht.00883                    5.0
2cht.00884                    8.0
2cht.00885                    7.0
2cht.00886                    7.0
2cht.00887                    7.0
2cht.00888                    7.0
2cht.00889                    7.0
2cht.00890                    7.0
2cht.00891                    7.0
2cht.00892                    7.0
2cht.00893                    6.0
2cht.00894                    7.0
2cht.00895                    7.0
2cht.00896                    6.0
2cht.00897                    6.0
2cht.00898                    6.0
2cht.00899                    6.0
2cht.00900                    6.0
2cht.00901                    6.0
2cht.00902                    5.0
2cht.00903                    5.0
2cht.00904                    6.0
2cht.00905                    6.0
2cht.00906                    6.0
2cht.00907                    5.0
2cht.00908                    6.0
2cht.00909                    5.0
2cht.00910                    5.0
2cht.00911                    5.0
2cht.00912                    6.0
2cht.00913                    8.0
2cht.00914                    6.0
2cht.00915                    5.0
2cht.00916                    7.0
2cht.00917                    7.0
2cht.00918                    5.0
2cht.00919                    5.0
2cht.00920                    5.0
2cht.00921                    6.0
2cht.00922                    5.0
2cht.00923                    6.0
2cht.00924                    8.0
2cht.00925                    5.0
2cht.00926                    5.0
2cht.00927                    6.0
2cht.00928                    7.0
2cht.00929                    6.0
2cht.00930                    7.0
2cht.00931                    7.0
2cht.00932                    6.0
2cht.00933                    6.0
2cht.00934                    5.0
2cht.00935                    8.0
2cht.00936                    7.0
2cht.00937                    7.0
2cht.00938                    6.0
2cht.00939                    5.0
2cht.00940                    5.0
2cht.00941                    8.0
2cht.00942                    6.0
2cht.00943                    6.0
2cht.00944                    7.0
2cht.00945                    7.0
2cht.00946                    7.0
2cht.00947                    6.0
2cht.00948                    5.0
2cht.00949                    6.0
2cht.00950                    5.0
2cht.00951                    6.0
2cht.00952                    6.0
2cht.00953                    5.0
2cht.00954                    6.0
2cht.00955                    5.0
2cht.00956                    5.0
2cht.00957                    5.0
2cht.00958                    5.0
2cht.00959                    5.0
2cht.00960                    5.0
2cht.00961                    5.0
2cht.00962                    5.0
2cht.00963                    5.0
2cht.00964                    6.0
2cht.00965                    5.0
2cht.00966                    5.0
2cht.00967                    6.0
2cht.00968                    6.0
2cht.00969                    5.0
2cht.00970                    6.0
2cht.00971                    5.0
2cht.00972                    6.0
2cht.00973                    7.0
2cht.00974                    7.0
2cht.00975                    6.0
2cht.00976                    6.0
2cht.00977                    6.0
2cht.00978                    6.0
2cht.00979                    6.0
2cht.00980                    6.0
2cht.00981                    6.0
2cht.00982                    6.0
2cht.00983                    5.0
